route_id,service_id,trip_id
005_X2,005_20150831P,005_X2-13:29-005_20150831P
005_X2,005_20150831P,005_X2-13:43-005_20150831P
005_X2,005_20150831P,005_X2-14:00-005_20150831P
005_X2,005_20150831P,005_X2-14:10-005_20150831P
005_X2,005_20150831P,005_X2-14:20-005_20150831P
005_X2,005_20150831P,005_X2-14:40-005_20150831P
005_X2,005_20150831P,005_X2-14:50-005_20150831P
005_X2,005_20150831P,005_X2-15:00-005_20150831P
005_X2,005_20150831P,005_X2-15:10-005_20150831P
005_X2,005_20150831P,005_X2-15:30-005_20150831P
005_X2,005_20150831P,005_X2-15:40-005_20150831P
005_X2,005_20150831P,005_X2-15:50-005_20150831P
005_X2,005_20150831P,005_X2-16:10-005_20150831P
005_X3,005_20150831P,005_X3-06:31-005_20150831P
005_X3,005_20150831P,005_X3-08:00-005_20150831P
005_X3,005_20150831P,005_X3-08:09-005_20150831P
005_X3,005_20150831P,005_X3-08:34-005_20150831P
005_X3,005_20150831P,005_X3-16:20-005_20150831P
005_X3,005_20150831P,005_X3-16:30-005_20150831P
005_X3,005_20150831P,005_X3-16:40-005_20150831P
005_X3,005_20150831P,005_X3-17:00-005_20150831P
005_X3,005_20150831P,005_X3-17:09-005_20150831P
005_X3,005_20150831P,005_X3-17:29-005_20150831P
005_X3,005_20150831P,005_X3-17:49-005_20150831P
005_X3,005_20150831P,005_X3-18:09-005_20150831P
005_X3,005_20150831P,005_X3-18:29-005_20150831P
005_X3,005_20150831P,005_X3-18:49-005_20150831P
005_X3,005_20150831P,005_X3-19:09-005_20150831P
005_X4,005_20150831P,005_X4-20:49-005_20150831P
005_X4,005_20150831P,005_X4-21:19-005_20150831P
005_X4,005_20150831P,005_X4-21:49-005_20150831P
005_X4,005_20150831P,005_X4-22:19-005_20150831P
005_X4,005_20150831S,005_X4-04:19-005_20150831S
005_X4,005_20150831S,005_X4-04:49-005_20150831S
005_X4,005_20150831S,005_X4-05:49-005_20150831S
005_X4,005_20150831S,005_X4-20:49-005_20150831S
005_X4,005_20150831S,005_X4-21:19-005_20150831S
005_X4,005_20150831S,005_X4-21:49-005_20150831S
005_X4,005_20150831S,005_X4-22:49-005_20150831S
005_X4,005_20150831N,005_X4-04:19-005_20150831N
005_X4,005_20150831N,005_X4-04:49-005_20150831N
005_X4,005_20150831N,005_X4-05:19-005_20150831N
005_X4,005_20150831N,005_X4-05:49-005_20150831N
005_X4,005_20150831N,005_X4-06:19-005_20150831N
005_X4,005_20150831N,005_X4-06:49-005_20150831N
005_X4,005_20150831N,005_X4-07:19-005_20150831N
005_X4,005_20150831N,005_X4-07:49-005_20150831N
005_X4,005_20150831N,005_X4-08:19-005_20150831N
005_X4,005_20150831N,005_X4-08:49-005_20150831N
005_X4,005_20150831N,005_X4-09:19-005_20150831N
005_X4,005_20150831N,005_X4-20:49-005_20150831N
005_X4,005_20150831N,005_X4-21:19-005_20150831N
005_X4,005_20150831N,005_X4-21:49-005_20150831N
005_X4,005_20150831N,005_X4-22:49-005_20150831N
005_X5,005_20150831P,005_X5-22:49-005_20150831P
005_X5,005_20150831S,005_X5-05:19-005_20150831S
005_X5,005_20150831S,005_X5-06:19-005_20150831S
005_X5,005_20150831S,005_X5-22:19-005_20150831S
005_X5,005_20150831N,005_X5-22:19-005_20150831N
005_X6,005_20150831P,005_X6-23:19-005_20150831P
005_X6,005_20150831S,005_X6-23:19-005_20150831S
005_X6,005_20150831N,005_X6-23:19-005_20150831N
005_X7,005_20150831P,005_X7-04:18-005_20150831P
005_X7,005_20150831P,005_X7-04:38-005_20150831P
005_X7,005_20150831P,005_X7-04:58-005_20150831P
005_X7,005_20150831P,005_X7-05:18-005_20150831P
005_X7,005_20150831P,005_X7-05:36-005_20150831P
005_X7,005_20150831P,005_X7-19:38-005_20150831P
005_X7,005_20150831P,005_X7-19:58-005_20150831P
005_X7,005_20150831P,005_X7-20:18-005_20150831P
005_X7,005_20150831S,005_X7-06:18-005_20150831S
005_X7,005_20150831S,005_X7-06:38-005_20150831S
005_X7,005_20150831S,005_X7-06:58-005_20150831S
005_X7,005_20150831S,005_X7-07:18-005_20150831S
005_X7,005_20150831S,005_X7-07:38-005_20150831S
005_X7,005_20150831S,005_X7-07:58-005_20150831S
005_X7,005_20150831S,005_X7-08:18-005_20150831S
005_X7,005_20150831S,005_X7-08:38-005_20150831S
005_X7,005_20150831S,005_X7-08:58-005_20150831S
005_X7,005_20150831S,005_X7-09:18-005_20150831S
005_X7,005_20150831S,005_X7-09:38-005_20150831S
005_X7,005_20150831S,005_X7-09:58-005_20150831S
005_X7,005_20150831S,005_X7-10:18-005_20150831S
005_X7,005_20150831S,005_X7-10:38-005_20150831S
005_X7,005_20150831S,005_X7-10:58-005_20150831S
005_X7,005_20150831S,005_X7-11:18-005_20150831S
005_X7,005_20150831S,005_X7-11:38-005_20150831S
005_X7,005_20150831S,005_X7-11:58-005_20150831S
005_X7,005_20150831S,005_X7-12:18-005_20150831S
005_X7,005_20150831S,005_X7-12:38-005_20150831S
005_X7,005_20150831S,005_X7-12:58-005_20150831S
005_X7,005_20150831S,005_X7-13:18-005_20150831S
005_X7,005_20150831S,005_X7-13:38-005_20150831S
005_X7,005_20150831S,005_X7-13:58-005_20150831S
005_X7,005_20150831S,005_X7-14:18-005_20150831S
005_X7,005_20150831S,005_X7-14:38-005_20150831S
005_X7,005_20150831S,005_X7-14:58-005_20150831S
005_X7,005_20150831S,005_X7-15:18-005_20150831S
005_X7,005_20150831S,005_X7-15:38-005_20150831S
005_X7,005_20150831S,005_X7-15:58-005_20150831S
005_X7,005_20150831S,005_X7-16:18-005_20150831S
005_X7,005_20150831S,005_X7-16:38-005_20150831S
005_X7,005_20150831S,005_X7-16:58-005_20150831S
005_X7,005_20150831S,005_X7-17:18-005_20150831S
005_X7,005_20150831S,005_X7-17:38-005_20150831S
005_X7,005_20150831S,005_X7-17:58-005_20150831S
005_X7,005_20150831S,005_X7-18:18-005_20150831S
005_X7,005_20150831S,005_X7-18:38-005_20150831S
005_X7,005_20150831S,005_X7-18:58-005_20150831S
005_X7,005_20150831S,005_X7-19:18-005_20150831S
005_X7,005_20150831S,005_X7-19:38-005_20150831S
005_X7,005_20150831S,005_X7-19:58-005_20150831S
005_X7,005_20150831S,005_X7-20:18-005_20150831S
005_X7,005_20150831N,005_X7-09:18-005_20150831N
005_X7,005_20150831N,005_X7-09:38-005_20150831N
005_X7,005_20150831N,005_X7-09:58-005_20150831N
005_X7,005_20150831N,005_X7-10:18-005_20150831N
005_X7,005_20150831N,005_X7-10:38-005_20150831N
005_X7,005_20150831N,005_X7-10:58-005_20150831N
005_X7,005_20150831N,005_X7-11:18-005_20150831N
005_X7,005_20150831N,005_X7-11:38-005_20150831N
005_X7,005_20150831N,005_X7-11:58-005_20150831N
005_X7,005_20150831N,005_X7-12:18-005_20150831N
005_X7,005_20150831N,005_X7-12:38-005_20150831N
005_X7,005_20150831N,005_X7-12:58-005_20150831N
005_X7,005_20150831N,005_X7-13:18-005_20150831N
005_X7,005_20150831N,005_X7-13:38-005_20150831N
005_X7,005_20150831N,005_X7-13:58-005_20150831N
005_X7,005_20150831N,005_X7-14:18-005_20150831N
005_X7,005_20150831N,005_X7-14:38-005_20150831N
005_X7,005_20150831N,005_X7-14:58-005_20150831N
005_X7,005_20150831N,005_X7-15:18-005_20150831N
005_X7,005_20150831N,005_X7-15:38-005_20150831N
005_X7,005_20150831N,005_X7-15:58-005_20150831N
005_X7,005_20150831N,005_X7-16:18-005_20150831N
005_X7,005_20150831N,005_X7-16:38-005_20150831N
005_X7,005_20150831N,005_X7-16:58-005_20150831N
005_X7,005_20150831N,005_X7-17:18-005_20150831N
005_X7,005_20150831N,005_X7-17:38-005_20150831N
005_X7,005_20150831N,005_X7-17:58-005_20150831N
005_X7,005_20150831N,005_X7-18:18-005_20150831N
005_X7,005_20150831N,005_X7-18:38-005_20150831N
005_X7,005_20150831N,005_X7-18:58-005_20150831N
005_X7,005_20150831N,005_X7-19:18-005_20150831N
005_X7,005_20150831N,005_X7-19:38-005_20150831N
005_X7,005_20150831N,005_X7-19:58-005_20150831N
005_X7,005_20150831N,005_X7-20:18-005_20150831N
005_X8,005_20150831P,005_X8-05:52-005_20150831P
005_X8,005_20150831P,005_X8-06:03-005_20150831P
005_X8,005_20150831P,005_X8-06:12-005_20150831P
005_X8,005_20150831P,005_X8-06:23-005_20150831P
005_X8,005_20150831P,005_X8-06:33-005_20150831P
005_X8,005_20150831P,005_X8-06:53-005_20150831P
005_X8,005_20150831P,005_X8-07:03-005_20150831P
005_X8,005_20150831P,005_X8-07:13-005_20150831P
005_X8,005_20150831P,005_X8-07:23-005_20150831P
005_X8,005_20150831P,005_X8-07:33-005_20150831P
005_X8,005_20150831P,005_X8-07:43-005_20150831P
005_X8,005_20150831P,005_X8-07:53-005_20150831P
005_X8,005_20150831P,005_X8-08:03-005_20150831P
005_X8,005_20150831P,005_X8-08:20-005_20150831P
005_X8,005_20150831P,005_X8-08:37-005_20150831P
005_X8,005_20150831P,005_X8-08:57-005_20150831P
005_X8,005_20150831P,005_X8-09:17-005_20150831P
005_X8,005_20150831P,005_X8-09:37-005_20150831P
005_X8,005_20150831P,005_X8-09:57-005_20150831P
005_X8,005_20150831P,005_X8-10:17-005_20150831P
005_X8,005_20150831P,005_X8-10:37-005_20150831P
005_X8,005_20150831P,005_X8-10:57-005_20150831P
005_X8,005_20150831P,005_X8-11:17-005_20150831P
005_X8,005_20150831P,005_X8-11:37-005_20150831P
005_X8,005_20150831P,005_X8-11:57-005_20150831P
005_X8,005_20150831P,005_X8-12:17-005_20150831P
005_X8,005_20150831P,005_X8-12:37-005_20150831P
005_X8,005_20150831P,005_X8-12:57-005_20150831P
005_X8,005_20150831P,005_X8-13:17-005_20150831P
005_X8,005_20150831P,005_X8-13:33-005_20150831P
005_X8,005_20150831P,005_X8-13:53-005_20150831P
005_X8,005_20150831P,005_X8-14:03-005_20150831P
005_X8,005_20150831P,005_X8-14:13-005_20150831P
005_X8,005_20150831P,005_X8-14:23-005_20150831P
005_X8,005_20150831P,005_X8-14:43-005_20150831P
005_X8,005_20150831P,005_X8-14:53-005_20150831P
005_X8,005_20150831P,005_X8-15:03-005_20150831P
005_X8,005_20150831P,005_X8-15:23-005_20150831P
005_X8,005_20150831P,005_X8-15:33-005_20150831P
005_X8,005_20150831P,005_X8-15:43-005_20150831P
005_X8,005_20150831P,005_X8-15:53-005_20150831P
005_X8,005_20150831P,005_X8-16:13-005_20150831P
005_X8,005_20150831P,005_X8-16:23-005_20150831P
005_X8,005_20150831P,005_X8-16:43-005_20150831P
005_X8,005_20150831P,005_X8-16:55-005_20150831P
005_X8,005_20150831P,005_X8-17:18-005_20150831P
005_X8,005_20150831P,005_X8-17:38-005_20150831P
005_X8,005_20150831P,005_X8-17:58-005_20150831P
005_X8,005_20150831P,005_X8-18:18-005_20150831P
005_X8,005_20150831P,005_X8-18:38-005_20150831P
005_X8,005_20150831P,005_X8-18:58-005_20150831P
005_X8,005_20150831P,005_X8-19:18-005_20150831P
005_X9,005_20150831P,005_X9-20:39-005_20150831P
005_X9,005_20150831P,005_X9-21:09-005_20150831P
005_X9,005_20150831P,005_X9-21:39-005_20150831P
005_X9,005_20150831P,005_X9-22:09-005_20150831P
005_X9,005_20150831P,005_X9-22:39-005_20150831P
005_X9,005_20150831S,005_X9-04:39-005_20150831S
005_X9,005_20150831S,005_X9-05:09-005_20150831S
005_X9,005_20150831S,005_X9-05:39-005_20150831S
005_X9,005_20150831S,005_X9-05:58-005_20150831S
005_X9,005_20150831S,005_X9-20:38-005_20150831S
005_X9,005_20150831S,005_X9-21:09-005_20150831S
005_X9,005_20150831S,005_X9-21:39-005_20150831S
005_X9,005_20150831S,005_X9-22:09-005_20150831S
005_X9,005_20150831S,005_X9-22:39-005_20150831S
005_X9,005_20150831N,005_X9-04:39-005_20150831N
005_X9,005_20150831N,005_X9-05:09-005_20150831N
005_X9,005_20150831N,005_X9-05:39-005_20150831N
005_X9,005_20150831N,005_X9-06:09-005_20150831N
005_X9,005_20150831N,005_X9-06:39-005_20150831N
005_X9,005_20150831N,005_X9-07:09-005_20150831N
005_X9,005_20150831N,005_X9-07:39-005_20150831N
005_X9,005_20150831N,005_X9-08:09-005_20150831N
005_X9,005_20150831N,005_X9-08:39-005_20150831N
005_X9,005_20150831N,005_X9-08:58-005_20150831N
005_X9,005_20150831N,005_X9-20:38-005_20150831N
005_X9,005_20150831N,005_X9-21:09-005_20150831N
005_X9,005_20150831N,005_X9-21:39-005_20150831N
005_X9,005_20150831N,005_X9-22:09-005_20150831N
005_X9,005_20150831N,005_X9-22:39-005_20150831N
005_X10,005_20150831P,005_X10-23:25-005_20150831P
005_X10,005_20150831S,005_X10-22:57-005_20150831S
005_X10,005_20150831N,005_X10-22:57-005_20150831N
005_X11,005_20150831S,005_X11-04:38-005_20150831S
005_X11,005_20150831S,005_X11-05:08-005_20150831S
005_X11,005_20150831S,005_X11-05:38-005_20150831S
005_X11,005_20150831S,005_X11-06:17-005_20150831S
005_X11,005_20150831S,005_X11-06:37-005_20150831S
005_X11,005_20150831S,005_X11-07:17-005_20150831S
005_X11,005_20150831S,005_X11-07:37-005_20150831S
005_X11,005_20150831S,005_X11-07:57-005_20150831S
005_X11,005_20150831S,005_X11-08:17-005_20150831S
005_X11,005_20150831S,005_X11-08:37-005_20150831S
005_X11,005_20150831S,005_X11-08:57-005_20150831S
005_X11,005_20150831S,005_X11-09:17-005_20150831S
005_X11,005_20150831S,005_X11-09:37-005_20150831S
005_X11,005_20150831S,005_X11-09:57-005_20150831S
005_X11,005_20150831S,005_X11-10:17-005_20150831S
005_X11,005_20150831S,005_X11-10:37-005_20150831S
005_X11,005_20150831S,005_X11-10:57-005_20150831S
005_X11,005_20150831S,005_X11-11:17-005_20150831S
005_X11,005_20150831S,005_X11-11:37-005_20150831S
005_X11,005_20150831S,005_X11-11:57-005_20150831S
005_X11,005_20150831S,005_X11-12:17-005_20150831S
005_X11,005_20150831S,005_X11-12:37-005_20150831S
005_X11,005_20150831S,005_X11-12:57-005_20150831S
005_X11,005_20150831S,005_X11-13:17-005_20150831S
005_X11,005_20150831S,005_X11-13:37-005_20150831S
005_X11,005_20150831S,005_X11-13:57-005_20150831S
005_X11,005_20150831S,005_X11-14:17-005_20150831S
005_X11,005_20150831S,005_X11-14:37-005_20150831S
005_X11,005_20150831S,005_X11-14:57-005_20150831S
005_X11,005_20150831S,005_X11-15:17-005_20150831S
005_X11,005_20150831S,005_X11-15:37-005_20150831S
005_X11,005_20150831S,005_X11-15:57-005_20150831S
005_X11,005_20150831S,005_X11-16:17-005_20150831S
005_X11,005_20150831S,005_X11-16:37-005_20150831S
005_X11,005_20150831S,005_X11-16:57-005_20150831S
005_X11,005_20150831S,005_X11-17:17-005_20150831S
005_X11,005_20150831S,005_X11-17:37-005_20150831S
005_X11,005_20150831S,005_X11-17:57-005_20150831S
005_X11,005_20150831S,005_X11-18:17-005_20150831S
005_X11,005_20150831S,005_X11-18:37-005_20150831S
005_X11,005_20150831S,005_X11-18:57-005_20150831S
005_X11,005_20150831S,005_X11-19:17-005_20150831S
005_X11,005_20150831S,005_X11-19:37-005_20150831S
005_X11,005_20150831S,005_X11-19:57-005_20150831S
005_X11,005_20150831S,005_X11-20:17-005_20150831S
005_X11,005_20150831S,005_X11-20:37-005_20150831S
005_X11,005_20150831S,005_X11-21:38-005_20150831S
005_X11,005_20150831S,005_X11-22:08-005_20150831S
005_X11,005_20150831S,005_X11-22:38-005_20150831S
005_X11,005_20150831N,005_X11-04:38-005_20150831N
005_X11,005_20150831N,005_X11-05:08-005_20150831N
005_X11,005_20150831N,005_X11-05:38-005_20150831N
005_X11,005_20150831N,005_X11-06:08-005_20150831N
005_X11,005_20150831N,005_X11-06:38-005_20150831N
005_X11,005_20150831N,005_X11-07:08-005_20150831N
005_X11,005_20150831N,005_X11-07:38-005_20150831N
005_X11,005_20150831N,005_X11-08:08-005_20150831N
005_X11,005_20150831N,005_X11-08:38-005_20150831N
005_X11,005_20150831N,005_X11-08:57-005_20150831N
005_X11,005_20150831N,005_X11-09:17-005_20150831N
005_X11,005_20150831N,005_X11-09:37-005_20150831N
005_X11,005_20150831N,005_X11-09:57-005_20150831N
005_X11,005_20150831N,005_X11-10:17-005_20150831N
005_X11,005_20150831N,005_X11-10:37-005_20150831N
005_X11,005_20150831N,005_X11-10:57-005_20150831N
005_X11,005_20150831N,005_X11-11:17-005_20150831N
005_X11,005_20150831N,005_X11-11:37-005_20150831N
005_X11,005_20150831N,005_X11-11:57-005_20150831N
005_X11,005_20150831N,005_X11-12:17-005_20150831N
005_X11,005_20150831N,005_X11-12:37-005_20150831N
005_X11,005_20150831N,005_X11-12:57-005_20150831N
005_X11,005_20150831N,005_X11-13:17-005_20150831N
005_X11,005_20150831N,005_X11-13:37-005_20150831N
005_X11,005_20150831N,005_X11-13:57-005_20150831N
005_X11,005_20150831N,005_X11-14:17-005_20150831N
005_X11,005_20150831N,005_X11-14:37-005_20150831N
005_X11,005_20150831N,005_X11-14:57-005_20150831N
005_X11,005_20150831N,005_X11-15:17-005_20150831N
005_X11,005_20150831N,005_X11-15:37-005_20150831N
005_X11,005_20150831N,005_X11-15:57-005_20150831N
005_X11,005_20150831N,005_X11-16:17-005_20150831N
005_X11,005_20150831N,005_X11-16:37-005_20150831N
005_X11,005_20150831N,005_X11-16:57-005_20150831N
005_X11,005_20150831N,005_X11-17:17-005_20150831N
005_X11,005_20150831N,005_X11-17:37-005_20150831N
005_X11,005_20150831N,005_X11-17:57-005_20150831N
005_X11,005_20150831N,005_X11-18:17-005_20150831N
005_X11,005_20150831N,005_X11-18:37-005_20150831N
005_X11,005_20150831N,005_X11-18:57-005_20150831N
005_X11,005_20150831N,005_X11-19:17-005_20150831N
005_X11,005_20150831N,005_X11-19:37-005_20150831N
005_X11,005_20150831N,005_X11-19:57-005_20150831N
005_X11,005_20150831N,005_X11-20:17-005_20150831N
005_X11,005_20150831N,005_X11-20:37-005_20150831N
005_X11,005_20150831N,005_X11-21:38-005_20150831N
005_X11,005_20150831N,005_X11-22:08-005_20150831N
005_X11,005_20150831N,005_X11-22:38-005_20150831N
006_X0,006_20150831P,006_X0-04:11-006_20150831P
006_X0,006_20150831P,006_X0-04:31-006_20150831P
006_X0,006_20150831P,006_X0-04:51-006_20150831P
006_X0,006_20150831P,006_X0-05:05-006_20150831P
006_X0,006_20150831P,006_X0-05:40-006_20150831P
006_X0,006_20150831P,006_X0-06:00-006_20150831P
006_X0,006_20150831P,006_X0-06:17-006_20150831P
006_X0,006_20150831P,006_X0-13:32-006_20150831P
006_X0,006_20150831P,006_X0-13:47-006_20150831P
006_X0,006_20150831P,006_X0-14:07-006_20150831P
006_X0,006_20150831P,006_X0-14:27-006_20150831P
006_X0,006_20150831S,006_X0-06:29-006_20150831S
006_X0,006_20150831S,006_X0-07:05-006_20150831S
006_X0,006_20150831N,006_X0-09:29-006_20150831N
006_X0,006_20150831N,006_X0-12:05-006_20150831N
006_X1,006_20150831P,006_X1-04:30-006_20150831P
006_X1,006_20150831P,006_X1-04:50-006_20150831P
006_X1,006_20150831P,006_X1-05:10-006_20150831P
006_X1,006_20150831P,006_X1-05:30-006_20150831P
006_X1,006_20150831P,006_X1-19:35-006_20150831P
006_X1,006_20150831P,006_X1-19:52-006_20150831P
006_X1,006_20150831P,006_X1-20:12-006_20150831P
006_X1,006_20150831S,006_X1-06:30-006_20150831S
006_X1,006_20150831S,006_X1-06:50-006_20150831S
006_X1,006_20150831S,006_X1-07:10-006_20150831S
006_X1,006_20150831S,006_X1-07:30-006_20150831S
006_X1,006_20150831S,006_X1-07:50-006_20150831S
006_X1,006_20150831S,006_X1-08:10-006_20150831S
006_X1,006_20150831S,006_X1-08:30-006_20150831S
006_X1,006_20150831S,006_X1-08:50-006_20150831S
006_X1,006_20150831S,006_X1-09:10-006_20150831S
006_X1,006_20150831S,006_X1-09:30-006_20150831S
006_X1,006_20150831S,006_X1-09:50-006_20150831S
006_X1,006_20150831S,006_X1-10:10-006_20150831S
006_X1,006_20150831S,006_X1-10:30-006_20150831S
006_X1,006_20150831S,006_X1-10:50-006_20150831S
006_X1,006_20150831S,006_X1-11:10-006_20150831S
006_X1,006_20150831S,006_X1-11:30-006_20150831S
006_X1,006_20150831S,006_X1-11:50-006_20150831S
006_X1,006_20150831S,006_X1-12:10-006_20150831S
006_X1,006_20150831S,006_X1-12:30-006_20150831S
006_X1,006_20150831S,006_X1-12:50-006_20150831S
006_X1,006_20150831S,006_X1-13:10-006_20150831S
006_X1,006_20150831S,006_X1-13:30-006_20150831S
006_X1,006_20150831S,006_X1-13:50-006_20150831S
006_X1,006_20150831S,006_X1-14:10-006_20150831S
006_X1,006_20150831S,006_X1-14:30-006_20150831S
006_X1,006_20150831S,006_X1-14:50-006_20150831S
006_X1,006_20150831S,006_X1-15:10-006_20150831S
006_X1,006_20150831S,006_X1-15:30-006_20150831S
006_X1,006_20150831S,006_X1-15:50-006_20150831S
006_X1,006_20150831S,006_X1-16:10-006_20150831S
006_X1,006_20150831S,006_X1-16:30-006_20150831S
006_X1,006_20150831S,006_X1-16:50-006_20150831S
006_X1,006_20150831S,006_X1-17:10-006_20150831S
006_X1,006_20150831S,006_X1-17:30-006_20150831S
006_X1,006_20150831S,006_X1-17:50-006_20150831S
006_X1,006_20150831S,006_X1-18:10-006_20150831S
006_X1,006_20150831S,006_X1-18:30-006_20150831S
006_X1,006_20150831S,006_X1-18:50-006_20150831S
006_X1,006_20150831S,006_X1-19:10-006_20150831S
006_X1,006_20150831S,006_X1-19:30-006_20150831S
006_X1,006_20150831S,006_X1-19:50-006_20150831S
006_X1,006_20150831S,006_X1-20:10-006_20150831S
006_X1,006_20150831N,006_X1-09:30-006_20150831N
006_X1,006_20150831N,006_X1-09:50-006_20150831N
006_X1,006_20150831N,006_X1-10:10-006_20150831N
006_X1,006_20150831N,006_X1-10:30-006_20150831N
006_X1,006_20150831N,006_X1-10:50-006_20150831N
006_X1,006_20150831N,006_X1-11:10-006_20150831N
006_X1,006_20150831N,006_X1-11:30-006_20150831N
006_X1,006_20150831N,006_X1-11:50-006_20150831N
006_X1,006_20150831N,006_X1-12:10-006_20150831N
006_X1,006_20150831N,006_X1-12:30-006_20150831N
006_X1,006_20150831N,006_X1-12:50-006_20150831N
006_X1,006_20150831N,006_X1-13:10-006_20150831N
006_X1,006_20150831N,006_X1-13:30-006_20150831N
006_X1,006_20150831N,006_X1-13:50-006_20150831N
006_X1,006_20150831N,006_X1-14:10-006_20150831N
006_X1,006_20150831N,006_X1-14:30-006_20150831N
006_X1,006_20150831N,006_X1-14:50-006_20150831N
006_X1,006_20150831N,006_X1-15:10-006_20150831N
006_X1,006_20150831N,006_X1-15:30-006_20150831N
006_X1,006_20150831N,006_X1-15:50-006_20150831N
006_X1,006_20150831N,006_X1-16:10-006_20150831N
006_X1,006_20150831N,006_X1-16:30-006_20150831N
006_X1,006_20150831N,006_X1-16:50-006_20150831N
006_X1,006_20150831N,006_X1-17:10-006_20150831N
006_X1,006_20150831N,006_X1-17:30-006_20150831N
006_X1,006_20150831N,006_X1-17:50-006_20150831N
006_X1,006_20150831N,006_X1-18:10-006_20150831N
006_X1,006_20150831N,006_X1-18:30-006_20150831N
006_X1,006_20150831N,006_X1-18:50-006_20150831N
006_X1,006_20150831N,006_X1-19:10-006_20150831N
006_X1,006_20150831N,006_X1-19:30-006_20150831N
006_X1,006_20150831N,006_X1-19:50-006_20150831N
006_X1,006_20150831N,006_X1-20:10-006_20150831N
006_X2,006_20150831P,006_X2-05:41-006_20150831P
006_X2,006_20150831P,006_X2-05:51-006_20150831P
006_X2,006_20150831P,006_X2-06:01-006_20150831P
006_X2,006_20150831P,006_X2-06:11-006_20150831P
006_X2,006_20150831P,006_X2-06:21-006_20150831P
006_X2,006_20150831P,006_X2-06:31-006_20150831P
006_X2,006_20150831P,006_X2-06:41-006_20150831P
006_X2,006_20150831P,006_X2-06:51-006_20150831P
006_X2,006_20150831P,006_X2-07:01-006_20150831P
006_X2,006_20150831P,006_X2-07:11-006_20150831P
006_X2,006_20150831P,006_X2-07:21-006_20150831P
006_X2,006_20150831P,006_X2-07:31-006_20150831P
006_X2,006_20150831P,006_X2-07:41-006_20150831P
006_X2,006_20150831P,006_X2-07:51-006_20150831P
006_X2,006_20150831P,006_X2-08:01-006_20150831P
006_X2,006_20150831P,006_X2-08:15-006_20150831P
006_X2,006_20150831P,006_X2-08:35-006_20150831P
006_X2,006_20150831P,006_X2-08:55-006_20150831P
006_X2,006_20150831P,006_X2-09:15-006_20150831P
006_X2,006_20150831P,006_X2-09:35-006_20150831P
006_X2,006_20150831P,006_X2-09:55-006_20150831P
006_X2,006_20150831P,006_X2-10:15-006_20150831P
006_X2,006_20150831P,006_X2-10:35-006_20150831P
006_X2,006_20150831P,006_X2-10:55-006_20150831P
006_X2,006_20150831P,006_X2-11:15-006_20150831P
006_X2,006_20150831P,006_X2-11:35-006_20150831P
006_X2,006_20150831P,006_X2-11:55-006_20150831P
006_X2,006_20150831P,006_X2-12:15-006_20150831P
006_X2,006_20150831P,006_X2-12:35-006_20150831P
006_X2,006_20150831P,006_X2-12:55-006_20150831P
006_X2,006_20150831P,006_X2-13:15-006_20150831P
006_X2,006_20150831P,006_X2-13:35-006_20150831P
006_X2,006_20150831P,006_X2-13:51-006_20150831P
006_X2,006_20150831P,006_X2-14:01-006_20150831P
006_X2,006_20150831P,006_X2-14:11-006_20150831P
006_X2,006_20150831P,006_X2-14:21-006_20150831P
006_X2,006_20150831P,006_X2-14:31-006_20150831P
006_X2,006_20150831P,006_X2-14:41-006_20150831P
006_X2,006_20150831P,006_X2-14:51-006_20150831P
006_X2,006_20150831P,006_X2-15:01-006_20150831P
006_X2,006_20150831P,006_X2-15:11-006_20150831P
006_X2,006_20150831P,006_X2-15:21-006_20150831P
006_X2,006_20150831P,006_X2-15:31-006_20150831P
006_X2,006_20150831P,006_X2-15:41-006_20150831P
006_X2,006_20150831P,006_X2-15:51-006_20150831P
006_X2,006_20150831P,006_X2-16:01-006_20150831P
006_X2,006_20150831P,006_X2-16:11-006_20150831P
006_X2,006_20150831P,006_X2-16:21-006_20150831P
006_X2,006_20150831P,006_X2-16:31-006_20150831P
006_X2,006_20150831P,006_X2-16:41-006_20150831P
006_X2,006_20150831P,006_X2-16:51-006_20150831P
006_X2,006_20150831P,006_X2-17:01-006_20150831P
006_X2,006_20150831P,006_X2-17:15-006_20150831P
006_X2,006_20150831P,006_X2-17:35-006_20150831P
006_X2,006_20150831P,006_X2-17:55-006_20150831P
006_X2,006_20150831P,006_X2-18:15-006_20150831P
006_X2,006_20150831P,006_X2-18:35-006_20150831P
006_X2,006_20150831P,006_X2-18:55-006_20150831P
006_X2,006_20150831P,006_X2-19:15-006_20150831P
006_X3,006_20150831P,006_X3-08:05-006_20150831P
006_X3,006_20150831P,006_X3-08:25-006_20150831P
006_X3,006_20150831P,006_X3-09:05-006_20150831P
006_X3,006_20150831P,006_X3-17:25-006_20150831P
006_X3,006_20150831P,006_X3-17:45-006_20150831P
006_X3,006_20150831P,006_X3-18:05-006_20150831P
006_X4,006_20150831P,006_X4-20:32-006_20150831P
006_X4,006_20150831P,006_X4-21:00-006_20150831P
006_X4,006_20150831P,006_X4-21:30-006_20150831P
006_X4,006_20150831P,006_X4-22:00-006_20150831P
006_X4,006_20150831S,006_X4-04:30-006_20150831S
006_X4,006_20150831S,006_X4-05:00-006_20150831S
006_X4,006_20150831S,006_X4-05:30-006_20150831S
006_X4,006_20150831S,006_X4-06:00-006_20150831S
006_X4,006_20150831S,006_X4-20:30-006_20150831S
